Date,Source,Site ID,POC,Daily Max 8-hour CO Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
11/15/2023,AQS,511611004,1,0.5,ppm,6,East Vinton Elementary School,24,100,42101,Carbon monoxide,54,40220,"Roanoke, VA",51,Virginia,161,Roanoke,37.28342,-79.88452
11/16/2023,AQS,511611004,1,0.3,ppm,3,East Vinton Elementary School,24,100,42101,Carbon monoxide,54,40220,"Roanoke, VA",51,Virginia,161,Roanoke,37.28342,-79.88452
11/17/2023,AQS,511611004,1,0.3,ppm,3,East Vinton Elementary School,24,100,42101,Carbon monoxide,54,40220,"Roanoke, VA",51,Virginia,161,Roanoke,37.28342,-79.88452
11/18/2023,AQS,511611004,1,0.2,ppm,2,East Vinton Elementary School,24,100,42101,Carbon monoxide,54,40220,"Roanoke, VA",51,Virginia,161,Roanoke,37.28342,-79.88452
11/19/2023,AQS,511611004,1,0.1,ppm,1,East Vinton Elementary School,24,100,42101,Carbon monoxide,54,40220,"Roanoke, VA",51,Virginia,161,Roanoke,37.28342,-79.88452
11/20/2023,AQS,511611004,1,0.4,ppm,5,East Vinton Elementary School,24,100,42101,Carbon monoxide,54,40220,"Roanoke, VA",51,Virginia,161,Roanoke,37.28342,-79.88452
11/21/2023,AQS,511611004,1,0.3,ppm,3,East Vinton Elementary School,24,100,42101,Carbon monoxide,54,40220,"Roanoke, VA",51,Virginia,161,Roanoke,37.28342,-79.88452
11/22/2023,AQS,511611004,1,0.3,ppm,3,East Vinton Elementary School,24,100,42101,Carbon monoxide,54,40220,"Roanoke, VA",51,Virginia,161,Roanoke,37.28342,-79.88452
11/23/2023,AQS,511611004,1,0.2,ppm,2,East Vinton Elementary School,24,100,42101,Carbon monoxide,54,40220,"Roanoke, VA",51,Virginia,161,Roanoke,37.28342,-79.88452
11/24/2023,AQS,511611004,1,0.2,ppm,2,East Vinton Elementary School,24,100,42101,Carbon monoxide,54,40220,"Roanoke, VA",51,Virginia,161,Roanoke,37.28342,-79.88452
11/25/2023,AQS,511611004,1,0.3,ppm,3,East Vinton Elementary School,24,100,42101,Carbon monoxide,54,40220,"Roanoke, VA",51,Virginia,161,Roanoke,37.28342,-79.88452
11/26/2023,AQS,511611004,1,0.3,ppm,3,East Vinton Elementary School,24,100,42101,Carbon monoxide,54,40220,"Roanoke, VA",51,Virginia,161,Roanoke,37.28342,-79.88452
11/27/2023,AQS,511611004,1,0.2,ppm,2,East Vinton Elementary School,24,100,42101,Carbon monoxide,54,40220,"Roanoke, VA",51,Virginia,161,Roanoke,37.28342,-79.88452
11/28/2023,AQS,511611004,1,0.1,ppm,1,East Vinton Elementary School,24,100,42101,Carbon monoxide,54,40220,"Roanoke, VA",51,Virginia,161,Roanoke,37.28342,-79.88452
11/29/2023,AQS,511611004,1,0.2,ppm,2,East Vinton Elementary School,24,100,42101,Carbon monoxide,54,40220,"Roanoke, VA",51,Virginia,161,Roanoke,37.28342,-79.88452
11/30/2023,AQS,511611004,1,0.3,ppm,3,East Vinton Elementary School,24,100,42101,Carbon monoxide,54,40220,"Roanoke, VA",51,Virginia,161,Roanoke,37.28342,-79.88452
12/1/2023,AQS,511611004,1,0.5,ppm,6,East Vinton Elementary School,24,100,42101,Carbon monoxide,54,40220,"Roanoke, VA",51,Virginia,161,Roanoke,37.28342,-79.88452
12/2/2023,AQS,511611004,1,0.5,ppm,6,East Vinton Elementary School,24,100,42101,Carbon monoxide,54,40220,"Roanoke, VA",51,Virginia,161,Roanoke,37.28342,-79.88452
12/3/2023,AQS,511611004,1,0.3,ppm,3,East Vinton Elementary School,24,100,42101,Carbon monoxide,54,40220,"Roanoke, VA",51,Virginia,161,Roanoke,37.28342,-79.88452
12/4/2023,AQS,511611004,1,0.1,ppm,1,East Vinton Elementary School,24,100,42101,Carbon monoxide,54,40220,"Roanoke, VA",51,Virginia,161,Roanoke,37.28342,-79.88452
12/5/2023,AQS,511611004,1,0.3,ppm,3,East Vinton Elementary School,24,100,42101,Carbon monoxide,54,40220,"Roanoke, VA",51,Virginia,161,Roanoke,37.28342,-79.88452
12/6/2023,AQS,511611004,1,0.2,ppm,2,East Vinton Elementary School,24,100,42101,Carbon monoxide,54,40220,"Roanoke, VA",51,Virginia,161,Roanoke,37.28342,-79.88452
12/7/2023,AQS,511611004,1,0.1,ppm,1,East Vinton Elementary School,24,100,42101,Carbon monoxide,54,40220,"Roanoke, VA",51,Virginia,161,Roanoke,37.28342,-79.88452
12/8/2023,AQS,511611004,1,0.2,ppm,2,East Vinton Elementary School,24,100,42101,Carbon monoxide,54,40220,"Roanoke, VA",51,Virginia,161,Roanoke,37.28342,-79.88452
12/9/2023,AQS,511611004,1,0.4,ppm,5,East Vinton Elementary School,24,100,42101,Carbon monoxide,54,40220,"Roanoke, VA",51,Virginia,161,Roanoke,37.28342,-79.88452
12/10/2023,AQS,511611004,1,0.2,ppm,2,East Vinton Elementary School,24,100,42101,Carbon monoxide,54,40220,"Roanoke, VA",51,Virginia,161,Roanoke,37.28342,-79.88452
12/11/2023,AQS,511611004,1,0.2,ppm,2,East Vinton Elementary School,24,100,42101,Carbon monoxide,54,40220,"Roanoke, VA",51,Virginia,161,Roanoke,37.28342,-79.88452
12/12/2023,AQS,511611004,1,0.2,ppm,2,East Vinton Elementary School,24,100,42101,Carbon monoxide,54,40220,"Roanoke, VA",51,Virginia,161,Roanoke,37.28342,-79.88452
12/13/2023,AQS,511611004,1,0.2,ppm,2,East Vinton Elementary School,24,100,42101,Carbon monoxide,54,40220,"Roanoke, VA",51,Virginia,161,Roanoke,37.28342,-79.88452
12/14/2023,AQS,511611004,1,0.3,ppm,3,East Vinton Elementary School,24,100,42101,Carbon monoxide,54,40220,"Roanoke, VA",51,Virginia,161,Roanoke,37.28342,-79.88452
12/15/2023,AQS,511611004,1,0.3,ppm,3,East Vinton Elementary School,24,100,42101,Carbon monoxide,54,40220,"Roanoke, VA",51,Virginia,161,Roanoke,37.28342,-79.88452
12/16/2023,AQS,511611004,1,0.5,ppm,6,East Vinton Elementary School,24,100,42101,Carbon monoxide,54,40220,"Roanoke, VA",51,Virginia,161,Roanoke,37.28342,-79.88452
12/17/2023,AQS,511611004,1,0.3,ppm,3,East Vinton Elementary School,24,100,42101,Carbon monoxide,54,40220,"Roanoke, VA",51,Virginia,161,Roanoke,37.28342,-79.88452
12/18/2023,AQS,511611004,1,0.2,ppm,2,East Vinton Elementary School,24,100,42101,Carbon monoxide,54,40220,"Roanoke, VA",51,Virginia,161,Roanoke,37.28342,-79.88452
12/19/2023,AQS,511611004,1,0.1,ppm,1,East Vinton Elementary School,17,71,42101,Carbon monoxide,54,40220,"Roanoke, VA",51,Virginia,161,Roanoke,37.28342,-79.88452
12/20/2023,AQS,511611004,1,0.4,ppm,5,East Vinton Elementary School,24,100,42101,Carbon monoxide,54,40220,"Roanoke, VA",51,Virginia,161,Roanoke,37.28342,-79.88452
12/21/2023,AQS,511611004,1,0.4,ppm,5,East Vinton Elementary School,24,100,42101,Carbon monoxide,54,40220,"Roanoke, VA",51,Virginia,161,Roanoke,37.28342,-79.88452
12/22/2023,AQS,511611004,1,0.5,ppm,6,East Vinton Elementary School,24,100,42101,Carbon monoxide,54,40220,"Roanoke, VA",51,Virginia,161,Roanoke,37.28342,-79.88452
12/23/2023,AQS,511611004,1,0.4,ppm,5,East Vinton Elementary School,24,100,42101,Carbon monoxide,54,40220,"Roanoke, VA",51,Virginia,161,Roanoke,37.28342,-79.88452
12/24/2023,AQS,511611004,1,0.4,ppm,5,East Vinton Elementary School,24,100,42101,Carbon monoxide,54,40220,"Roanoke, VA",51,Virginia,161,Roanoke,37.28342,-79.88452
12/25/2023,AQS,511611004,1,0.4,ppm,5,East Vinton Elementary School,24,100,42101,Carbon monoxide,54,40220,"Roanoke, VA",51,Virginia,161,Roanoke,37.28342,-79.88452
12/26/2023,AQS,511611004,1,0.2,ppm,2,East Vinton Elementary School,24,100,42101,Carbon monoxide,54,40220,"Roanoke, VA",51,Virginia,161,Roanoke,37.28342,-79.88452
12/27/2023,AQS,511611004,1,0.3,ppm,3,East Vinton Elementary School,24,100,42101,Carbon monoxide,54,40220,"Roanoke, VA",51,Virginia,161,Roanoke,37.28342,-79.88452
12/28/2023,AQS,511611004,1,0.3,ppm,3,East Vinton Elementary School,24,100,42101,Carbon monoxide,54,40220,"Roanoke, VA",51,Virginia,161,Roanoke,37.28342,-79.88452
12/29/2023,AQS,511611004,1,0.3,ppm,3,East Vinton Elementary School,24,100,42101,Carbon monoxide,54,40220,"Roanoke, VA",51,Virginia,161,Roanoke,37.28342,-79.88452
12/30/2023,AQS,511611004,1,0.2,ppm,2,East Vinton Elementary School,24,100,42101,Carbon monoxide,54,40220,"Roanoke, VA",51,Virginia,161,Roanoke,37.28342,-79.88452
12/31/2023,AQS,511611004,1,0.2,ppm,2,East Vinton Elementary School,24,100,42101,Carbon monoxide,54,40220,"Roanoke, VA",51,Virginia,161,Roanoke,37.28342,-79.88452
1/4/2023,AQS,516500008,1,0.1,ppm,1,NASA Langley Research Center,5,21,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
1/5/2023,AQS,516500008,1,0.1,ppm,1,NASA Langley Research Center,1,4,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
1/6/2023,AQS,516500008,1,0.1,ppm,1,NASA Langley Research Center,5,21,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
1/7/2023,AQS,516500008,1,0.2,ppm,2,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
1/8/2023,AQS,516500008,1,0.2,ppm,2,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
1/9/2023,AQS,516500008,1,0.3,ppm,3,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
1/10/2023,AQS,516500008,1,0.4,ppm,5,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
1/11/2023,AQS,516500008,1,0.3,ppm,3,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
1/12/2023,AQS,516500008,1,0.2,ppm,2,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
1/13/2023,AQS,516500008,1,0.2,ppm,2,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
1/14/2023,AQS,516500008,1,0.2,ppm,2,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
1/15/2023,AQS,516500008,1,0.2,ppm,2,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
1/16/2023,AQS,516500008,1,0.3,ppm,3,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
1/17/2023,AQS,516500008,1,0.3,ppm,3,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
1/18/2023,AQS,516500008,1,0.3,ppm,3,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
1/19/2023,AQS,516500008,1,0.2,ppm,2,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
1/20/2023,AQS,516500008,1,0.2,ppm,2,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
1/21/2023,AQS,516500008,1,0.3,ppm,3,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
1/22/2023,AQS,516500008,1,0.3,ppm,3,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
1/23/2023,AQS,516500008,1,0.2,ppm,2,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
1/24/2023,AQS,516500008,1,0.2,ppm,2,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
1/25/2023,AQS,516500008,1,0.3,ppm,3,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
1/26/2023,AQS,516500008,1,0.2,ppm,2,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
1/27/2023,AQS,516500008,1,0.4,ppm,5,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
1/28/2023,AQS,516500008,1,0.4,ppm,5,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
1/29/2023,AQS,516500008,1,0.3,ppm,3,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
1/30/2023,AQS,516500008,1,0.4,ppm,5,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
1/31/2023,AQS,516500008,1,0.4,ppm,5,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
2/1/2023,AQS,516500008,1,0.2,ppm,2,NASA Langley Research Center,13,54,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
2/2/2023,AQS,516500008,1,0.2,ppm,2,NASA Langley Research Center,11,46,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
2/3/2023,AQS,516500008,1,0.2,ppm,2,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
2/4/2023,AQS,516500008,1,0.2,ppm,2,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
2/5/2023,AQS,516500008,1,0.3,ppm,3,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
2/6/2023,AQS,516500008,1,0.3,ppm,3,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
2/7/2023,AQS,516500008,1,0.4,ppm,5,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
2/8/2023,AQS,516500008,1,0.3,ppm,3,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
2/9/2023,AQS,516500008,1,0.4,ppm,5,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
2/10/2023,AQS,516500008,1,0.3,ppm,3,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
2/11/2023,AQS,516500008,1,0.3,ppm,3,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
2/12/2023,AQS,516500008,1,0.3,ppm,3,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
2/13/2023,AQS,516500008,1,0.3,ppm,3,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
2/14/2023,AQS,516500008,1,0.5,ppm,6,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
2/15/2023,AQS,516500008,1,0.2,ppm,2,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
2/16/2023,AQS,516500008,1,0.2,ppm,2,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
2/17/2023,AQS,516500008,1,0.2,ppm,2,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
2/18/2023,AQS,516500008,1,0.3,ppm,3,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
2/19/2023,AQS,516500008,1,0.3,ppm,3,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
2/20/2023,AQS,516500008,1,0.3,ppm,3,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
2/21/2023,AQS,516500008,1,0.3,ppm,3,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
2/22/2023,AQS,516500008,1,0.3,ppm,3,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
2/23/2023,AQS,516500008,1,0.3,ppm,3,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
2/24/2023,AQS,516500008,1,0.2,ppm,2,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
2/25/2023,AQS,516500008,1,0.1,ppm,1,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
2/26/2023,AQS,516500008,1,0.2,ppm,2,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
2/27/2023,AQS,516500008,1,0.2,ppm,2,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
2/28/2023,AQS,516500008,1,0.2,ppm,2,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
3/1/2023,AQS,516500008,1,0.2,ppm,2,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
3/2/2023,AQS,516500008,1,0.3,ppm,3,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
3/3/2023,AQS,516500008,1,0.3,ppm,3,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
3/4/2023,AQS,516500008,1,0.2,ppm,2,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
3/5/2023,AQS,516500008,1,0.3,ppm,3,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
3/6/2023,AQS,516500008,1,0.3,ppm,3,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
3/7/2023,AQS,516500008,1,0.2,ppm,2,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
3/8/2023,AQS,516500008,1,0.1,ppm,1,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
3/9/2023,AQS,516500008,1,0.2,ppm,2,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
3/10/2023,AQS,516500008,1,0.3,ppm,3,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
3/11/2023,AQS,516500008,1,0.2,ppm,2,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
3/12/2023,AQS,516500008,1,0.2,ppm,2,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
3/13/2023,AQS,516500008,1,0.2,ppm,2,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
3/14/2023,AQS,516500008,1,0.2,ppm,2,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
3/15/2023,AQS,516500008,1,0.1,ppm,1,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
3/16/2023,AQS,516500008,1,0.3,ppm,3,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
3/17/2023,AQS,516500008,1,0.2,ppm,2,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
3/18/2023,AQS,516500008,1,0.2,ppm,2,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
3/19/2023,AQS,516500008,1,0.2,ppm,2,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
3/20/2023,AQS,516500008,1,0.2,ppm,2,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
3/21/2023,AQS,516500008,1,0.4,ppm,5,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
3/22/2023,AQS,516500008,1,0.2,ppm,2,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
3/23/2023,AQS,516500008,1,0.2,ppm,2,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
3/24/2023,AQS,516500008,1,0.2,ppm,2,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
3/25/2023,AQS,516500008,1,0.2,ppm,2,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
3/26/2023,AQS,516500008,1,0.2,ppm,2,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
3/27/2023,AQS,516500008,1,0.3,ppm,3,NASA Langley Research Center,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,650,Hampton City,37.103733,-76.3870167
